time(s),voltage(V),current(A),fluke current(A),total energy(J)
77.1581,10.3987,35.226,0.867831,27600.4
77.1777,10.3728,33.9919,0.867831,27607.3
77.1974,10.4419,26.9981,1.38215,27612.9
77.2174,11.0208,15.4789,0.353509,27616.3
77.2374,11.0121,17.5359,0.353509,27620.2
77.2574,11.0121,13.0105,-0.160814,27623
77.2789,11.0381,12.1877,0.867831,27625.9
77.2974,10.9603,15.8903,0.353509,27629.1
77.3178,10.9517,15.4789,0.353509,27632.6
77.3374,11.0121,13.8333,0.867831,27635.6
77.3575,11.0121,12.1877,0.353509,27638.3
77.3774,10.9344,17.1245,0.867831,27642
77.3973,10.4678,36.4603,0.867831,27649.6
77.4177,10.4419,37.283,0.867831,27657.5
77.4374,10.4073,41.397,0.867831,27666
77.4574,10.6061,31.112,0.353509,27672.6
77.4784,10.7011,27.4095,0.867831,27678.8
77.4994,10.5542,33.9919,0.353509,27686.3
77.5175,10.5801,32.7576,0.867831,27692.6
77.5375,10.632,28.6437,0.353509,27698.7
77.5593,10.6147,30.7006,0.867831,27705.8
77.5774,10.6061,31.112,0.353509,27711.8
77.5975,10.6493,29.8779,1.38215,27718.2
77.6174,10.7011,28.6437,0.867831,27724.3
77.6374,10.7443,26.5867,0.353509,27730
77.6575,10.8825,22.0613,0.867831,27734.8
77.6774,10.848,21.2385,0.867831,27739.4
77.6992,10.5888,31.5234,0.867831,27746.7
77.7175,10.5974,30.7006,0.353509,27752.6
77.7378,10.5542,32.3463,0.353509,27759.6
77.7574,11.1331,10.1307,0.353509,27761.8
77.7775,11.1504,9.71928,0.867831,27763.9
77.7974,10.9949,17.5359,0.867831,27767.8
77.8175,10.9603,16.7131,0.353509,27771.5
77.8374,10.9862,15.4789,0.867831,27774.8
77.8575,11.1504,8.89649,0.867831,27776.8
77.8774,11.1158,8.89649,0.353509,27778.8
77.8987,10.9344,22.8841,0.867831,27784.1
77.9174,10.8221,22.8841,0.867831,27788.8
77.9375,10.8393,20.0043,0.867831,27793.1
77.9575,10.8048,22.4727,0.353509,27798
77.9775,10.7875,22.0613,0.867831,27802.8
77.9974,10.8566,20.4157,0.867831,27807.1
78.0181,10.8393,18.7701,0.867831,27811.4
78.0374,10.7789,19.5929,0.353509,27815.5
78.0588,10.6665,28.2323,0.867831,27821.9
78.0775,10.7184,27.4095,0.867831,27827.4
78.0985,10.9085,20.4157,-0.160814,27832
78.1178,10.9085,21.2385,0.353509,27836.5
78.138,10.943,20.0043,1.38215,27841
78.1579,10.8393,25.3525,0.867831,27846.4
78.1775,10.8134,27.4095,0.353509,27852.2
78.1978,10.9603,-4.6797,0.353509,27851.2
78.2179,11.2627,9.71928,0.353509,27853.4
78.2375,11.2886,8.07368,0.353509,27855.2
78.2575,11.4268,-3.0341,0.867831,27854.5
78.2775,11.4441,-0.15431,0.867831,27854.4
78.2978,11.47,21.2385,0.867831,27859.4
78.3174,10.7184,33.5804,0.353509,27866.5
78.3375,10.7529,36.8716,0.867831,27874.4
78.3574,10.6665,38.5173,1.38215,27882.6
78.3775,10.6838,36.8716,0.867831,27890.5
78.398,10.6752,39.34,0.867831,27899.1
78.4174,10.4592,45.0996,0.353509,27908.3
78.4375,10.4333,46.7452,1.38215,27918.1
78.4577,10.1741,53.3276,0.867831,27929.1
78.4776,10.1395,50.0364,0.353509,27939.1
78.4977,10.4419,40.9856,1.38215,27947.7
78.5175,10.5197,39.34,0.353509,27955.9
78.5376,10.5974,33.169,0.867831,27963
78.5578,10.7443,32.7576,0.353509,27970.1
78.5774,10.7357,33.169,0.867831,27977.1
78.5975,10.5197,41.8084,0.353509,27985.9
78.6174,10.4246,42.2198,-0.160814,27994.7
78.6374,10.4851,38.5173,1.38215,28002.8
78.6574,10.4592,41.8084,0.867831,28011.5
78.6776,10.4765,38.1058,0.867831,28019.6
78.6974,10.6665,32.3463,0.867831,28026.4
78.7176,10.7011,31.5234,0.867831,28033.2
78.7377,10.7789,30.2893,0.867831,28039.8
78.7574,10.9257,22.4727,0.867831,28044.6
78.7774,10.9257,21.2385,0.353509,28049.3
78.7975,10.8566,26.1753,0.353509,28055
78.8174,10.848,26.1753,0.867831,28060.6
78.8374,10.9085,21.6499,0.867831,28065.3
78.8575,11.0985,17.9473,0.867831,28069.3
78.8777,11.0899,18.3587,1.38215,28073.5
78.8979,11.0899,18.7701,1.38215,28077.7
78.9177,11.0467,21.2385,0.867831,28082.3
78.9378,11.0553,19.1815,0.867831,28086.6
78.9583,10.9257,22.8841,0.353509,28091.7
78.9782,10.9776,21.6499,0.867831,28096.4
78.9974,10.9344,24.5297,0.353509,28101.6
79.0198,10.9517,21.6499,1.38215,28106.9
79.0376,10.9862,21.2385,0.867831,28111
79.0574,11.0208,20.8271,0.353509,28115.6
79.0774,11.0294,19.5929,1.38215,28119.9
79.0975,11.0208,21.6499,0.353509,28124.7
79.1174,11.0899,17.9473,1.38215,28128.7
79.1394,11.1072,17.9473,0.353509,28133
79.1575,11.0813,17.5359,0.353509,28136.6
79.1774,11.0985,17.1245,1.38215,28140.3
79.1994,11.2972,-0.15431,0.353509,28140.3
79.2175,11.5564,1.07989,1.38215,28140.5
79.2375,11.5478,2.31409,0.867831,28141.1
79.2575,11.4787,3.95969,0.867831,28142
79.2776,11.4873,6.01668,0.353509,28143.4
79.2974,11.4355,12.1877,0.353509,28146.1
79.3175,11.3318,10.5421,1.38215,28148.5
79.3375,11.3577,10.1307,0.867831,28150.8
79.3574,11.5046,4.78249,0.867831,28151.9
79.3774,11.5046,4.37109,0.867831,28152.9
79.3978,11.5305,5.19389,1.38215,28154.1
79.4182,11.3232,13.0105,0.867831,28157.1
79.4374,11.2713,13.4219,1.38215,28160.1
79.4585,11.2972,12.5991,0.353509,28163.1
79.4776,11.3145,12.1877,0.867831,28165.7
79.4985,11.1849,17.5359,0.867831,28169.8
79.5176,11.1936,18.3587,0.353509,28173.7
79.5385,11.1936,18.3587,1.89648,28178
79.5575,10.9257,27.4095,0.353509,28183.7
79.5777,10.9862,24.9411,1.38215,28189.2
79.5974,10.8739,29.8779,0.867831,28195.6
79.6179,10.8825,29.055,0.867831,28202.1
79.6375,10.8566,30.2893,0.867831,28208.6
79.6582,10.727,32.7576,0.867831,28215.8
79.6774,10.7184,35.6374,0.867831,28223.2
79.6975,10.2691,51.2706,0.353509,28233.7
79.7175,10.4419,44.6882,0.867831,28243.1
79.7376,10.5715,37.6944,0.353509,28251.1
79.7575,10.8912,28.6437,0.353509,28257.3
79.7774,10.7357,31.112,0.867831,28263.9
79.7974,10.6838,33.5804,0.353509,28271.1
79.8175,10.7011,33.9919,0.867831,28278.4
79.8389,10.5197,42.6312,-0.160814,28288
79.8575,10.416,42.6312,0.867831,28296.3
79.8775,10.5801,37.283,0.867831,28304.2
79.8974,10.9862,19.5929,0.867831,28308.5
79.9174,10.6925,31.9349,1.38215,28315.3
79.9375,10.848,24.5297,0.353509,28320.6
79.9574,10.5283,32.7576,0.867831,28327.5
79.9775,10.4419,43.0426,0.867831,28336.5
79.9976,10.1568,53.3276,0.353509,28347.4
80.0176,9.9667,54.5618,0.353509,28358.3
80.0376,10.0358,52.5048,0.353509,28368.8
80.0576,9.33599,71.4292,0.353509,28382.2
80.0776,9.41374,68.5494,0.353509,28395.1
80.0975,9.32735,77.6002,0.867831,28409.5
80.1183,8.67935,84.1826,0.867831,28424.7
80.1398,8.80895,81.7142,-0.160814,28440.2
80.1576,8.77439,82.537,0.353509,28453
80.1778,8.86079,81.3028,0.867831,28467.6
80.1983,9.01631,77.1888,0.867831,28481.9
80.2175,8.88671,81.3028,0.867831,28495.7
80.2375,8.86943,82.537,0.867831,28510.4
80.2583,8.87807,78.423,0.353509,28524.8
80.2774,8.86079,79.6572,0.867831,28538.4
80.2975,8.95583,76.7774,1.38215,28552.2
80.3175,8.86079,80.8914,1.38215,28566.5
80.3374,8.86943,77.6002,0.867831,28580.2
80.3586,8.97311,76.366,0.353509,28594.7
80.3774,9.04223,75.5432,0.867831,28607.6
80.3974,8.98175,77.6002,0.867831,28621.5
80.4179,8.82623,78.0116,0.867831,28635.6
80.4374,9.01631,74.7204,0.353509,28648.8
80.4576,9.12863,73.8976,0.353509,28662.4
80.4788,8.80031,81.3028,1.38215,28677.6
80.4975,9.05087,73.0748,0.867831,28690
80.5176,9.22367,69.7836,0.867831,28702.9
80.5376,9.21503,71.4292,1.38215,28716
80.5576,10.2432,40.5742,0.867831,28724.3
80.5775,10.1568,47.1566,-0.160814,28733.9
80.5984,9.93214,55.796,0.353509,28745.5
80.6179,10.2,44.6882,0.353509,28754.3
80.6375,10.1222,49.625,0.867831,28764.2
80.6581,10.2432,45.511,0.867831,28773.8
80.6775,10.3037,43.454,0.867831,28782.5
80.6976,10.0272,52.5048,0.867831,28793.1
80.7175,10.0445,52.9162,0.353509,28803.6
80.7376,9.94942,56.6188,0.353509,28815
80.7577,7.97088,95.7018,0.867831,28830.3
80.7776,8.2992,91.1764,0.867831,28845.3
80.7976,8.35104,90.3536,0.867831,28860.4
80.8178,8.55839,85.8282,0.867831,28875.2
80.8377,8.68799,85.0054,-0.160814,28890
80.8575,8.54111,86.651,0.867831,28904.6
80.8776,8.55839,87.0624,0.867831,28919.6
80.8983,8.60159,87.0624,0.353509,28935.1
80.9175,8.44607,86.2396,0.867831,28949.1
80.9374,8.59295,84.594,0.353509,28963.6
80.9579,8.67935,84.1826,0.353509,28978.5
80.9783,8.59295,83.7712,-0.160814,28993.2
80.9976,8.70527,83.3598,1.38215,29007.2
81.0176,8.76575,84.1826,0.867831,29022
81.0384,8.74847,84.594,1.38215,29037.4
81.0578,10.1913,45.0996,1.38215,29046.3
81.0777,10.2,44.6882,0.867831,29055.4
81.0975,10.2518,52.0934,0.353509,29066
81.1178,10.4333,38.9286,1.38215,29074.2
81.1381,10.4765,38.5173,0.867831,29082.4
81.1577,10.416,39.34,0.353509,29090.4
81.1776,10.4419,39.34,-0.160814,29098.6
81.1974,10.416,39.7514,0.867831,29106.8
81.2174,10.3469,42.6312,0.867831,29115.6
81.2374,10.3987,38.1058,0.353509,29123.5
81.2574,7.96224,96.1132,0.867831,29138.8
81.2774,8.35967,89.9422,0.867831,29153.9
81.2975,8.52383,88.2966,1.38215,29169
81.3174,8.56703,86.2396,0.867831,29183.7
81.3375,8.69663,82.9484,0.867831,29198.2
81.3575,9.09407,74.7204,0.353509,29211.8
81.3775,9.45695,67.3152,0.353509,29224.5
81.3975,8.64479,85.0054,0.353509,29239.2
81.4175,8.73119,82.1256,1.38215,29253.6
81.4378,9.01631,74.7204,1.38215,29267.3
81.4592,8.89535,80.0686,0.353509,29282.5
81.4778,8.86943,77.1888,1.89648,29295.2
81.498,8.93855,77.6002,0.353509,29309.2
81.5174,8.96447,76.366,0.867831,29322.5
81.5384,8.99903,76.7774,0.867831,29337
81.5576,9.09407,72.6634,0.867831,29349.7
81.5797,9.19775,72.252,0.867831,29364.4
81.5975,9.76798,54.9732,1.38215,29374
81.6176,9.89758,53.3276,0.867831,29384.5
81.6379,9.9235,52.0934,0.353509,29395
81.6587,10.2432,40.5742,1.38215,29403.7
81.6788,10.3123,39.7514,0.867831,29411.9
81.6975,8.20416,100.227,0.867831,29427.3
81.7175,10.3209,44.6882,0.867831,29436.6
81.7376,10.3469,42.2198,0.867831,29445.3
81.7575,10.3987,43.0426,0.867831,29454.2
81.7792,10.3728,42.2198,1.38215,29463.7
81.8011,8.85215,85.0054,0.353509,29480.2
81.8175,10.1827,42.2198,0.867831,29487.3
81.8404,10.3382,43.8654,0.867831,29497.6
81.8577,10.2864,45.9224,0.867831,29505.8
81.8775,10.295,44.2768,0.867831,29514.9
81.8976,9.65566,71.8406,1.38215,29528.8
81.9176,10.2864,45.9224,0.353509,29538.2
81.9376,10.2345,46.3338,0.867831,29547.7
81.9577,10.2518,49.625,0.867831,29557.9
81.9777,10.1136,50.0364,1.38215,29568
81.9977,9.87166,65.2582,0.867831,29580.9
82.0177,9.6643,65.6696,0.353509,29593.6
82.0376,9.51742,66.9038,0.867831,29606.3
82.0575,9.7939,57.0302,0.353509,29617.4
82.0774,9.99262,53.3276,0.867831,29628
82.0992,9.39647,87.0624,0.867831,29645.8
82.1176,8.86079,81.3028,0.867831,29659.1
82.1379,8.88671,82.9484,0.867831,29674.1
82.1578,9.43103,66.081,0.867831,29686.5
82.1774,9.54334,66.081,0.867831,29698.9
82.1988,9.54334,69.7836,0.353509,29713.1
82.2175,9.17183,73.8976,1.38215,29725.8
82.2374,9.22367,72.6634,0.353509,29739.1
82.2575,9.43966,67.3152,1.38215,29751.9
82.2775,9.45695,66.4924,0.353509,29764.5
82.2974,9.37919,68.9608,0.867831,29777.3
82.3175,9.42239,66.081,0.867831,29789.8
82.3378,9.50878,64.4354,0.353509,29802.3
82.3575,9.60382,61.967,0.353509,29814
82.3776,9.7075,60.3214,-0.160814,29825.7
82.3996,9.72478,58.6758,0.867831,29838.3
82.4175,9.74206,60.3214,0.353509,29848.8
82.4375,9.80254,57.0302,0.353509,29860
82.4583,9.7075,60.7328,0.867831,29872.3
82.4776,9.76798,58.2644,0.867831,29883.3
82.4983,8.47199,89.9422,0.867831,29899.1
82.5175,10.2605,43.0426,-0.160814,29907.5
82.5416,10.2605,79.2458,0.353509,29927.1
82.5576,10.3728,37.283,0.867831,29933.3
82.5776,10.4592,35.6374,1.38215,29940.7
82.5982,8.46335,92.822,0.867831,29956.9
82.6175,10.2345,45.511,0.353509,29965.9
82.6376,10.2777,43.8654,0.353509,29974.9
82.6576,10.2173,45.0996,0.867831,29984.2
82.6801,10.2,44.6882,0.353509,29994.4
82.6976,9.18911,73.4862,1.38215,30006.2
82.7177,10.3123,40.1628,1.38215,30014.5
82.7376,10.1654,47.9794,1.38215,30024.3
82.7576,10.1654,47.568,0.867831,30034
82.7776,10.1913,45.0996,0.867831,30043.1
82.7975,10.1481,46.7452,0.353509,30052.6
82.8175,10.1654,45.511,0.867831,30061.8
82.8375,10.1481,47.9794,0.353509,30071.5
82.8575,9.62974,60.7328,0.353509,30083.2
82.8783,9.85438,56.2074,0.867831,30094.8
82.8974,10.0099,45.0996,0.867831,30103.4
82.9175,10.1913,45.9224,0.353509,30112.8
82.9384,10.1309,48.3908,1.38215,30123.1
82.9575,9.67294,62.7898,0.353509,30134.6
82.9776,9.85438,56.6188,0.353509,30145.9
82.9979,9.99262,48.3908,0.867831,30155.7
83.0175,10.0272,48.3908,1.89648,30165.2
83.0376,10.0704,49.2136,0.353509,30175.2
83.0576,11.2627,6.42809,0.867831,30176.6
83.0777,11.2195,10.9535,0.353509,30179.1
83.0976,10.2864,94.879,-0.160814,30198.5
83.1176,11.4096,8.48507,0.353509,30200.5
83.1379,11.4441,9.30788,0.867831,30202.6
83.1583,11.2627,18.7701,0.867831,30206.9
83.1775,11.2972,17.5359,0.867831,30210.7
83.1975,11.1676,68.5494,0.867831,30226
83.218,11.2368,13.0105,0.353509,30229
83.2375,11.28,13.4219,0.867831,30232
83.2579,11.1072,22.4727,0.867831,30237.1
83.2778,11.1244,21.2385,0.867831,30241.8
83.2986,9.93214,64.4354,0.353509,30255.1
83.3176,10.9257,25.7639,0.353509,30260.4
83.3376,10.9344,27.4095,1.38215,30266.4
83.3601,10.8134,27.8209,0.353509,30273.2
83.3791,10.7789,28.6437,-0.160814,30279
83.3977,9.7507,66.081,-0.160814,30291
83.4176,10.5197,39.7514,2.4108,30299.4
83.4375,10.4851,44.6882,1.38215,30308.7
83.4575,10.5283,40.1628,0.353509,30317.2
83.4776,10.4592,42.2198,0.867831,30326
83.4975,9.52606,70.6064,1.38215,30339.4
83.5175,10.0445,52.0934,0.353509,30349.9
83.5376,10.0704,55.3846,0.867831,30361.1
83.5576,10.1481,50.8592,0.353509,30371.4
83.5781,10.1222,48.8022,0.867831,30381.5
83.5977,9.42239,75.5432,0.867831,30395.5
83.6176,9.82846,57.4416,-0.160814,30406.7
83.6375,9.88894,59.4986,1.38215,30418.4
83.6576,10.5888,33.169,1.89648,30425.5
83.6776,11.1244,14.2447,0.867831,30428.6
83.6979,7.80672,102.696,0.353509,30444.9
83.7176,9.13727,78.423,0.353509,30459.1
83.7376,8.88671,78.8344,0.867831,30473.1
83.7575,8.99039,78.423,0.353509,30487.1
83.7776,9.07679,75.5432,0.353509,30500.9
83.7975,7.92768,98.5816,-0.160814,30516.4
83.8175,8.13504,93.2334,1.38215,30531.6
83.8394,8.04864,93.2334,1.38215,30548
83.8575,6.51937,100.639,0.353509,30559.9
83.8775,7.06369,98.993,0.867831,30573.9
83.8975,7.59072,95.2904,0.867831,30588.4
83.9175,7.89312,92.822,1.38215,30603
83.9375,7.77216,95.7018,0.353509,30617.9
83.9575,7.15009,98.1702,0.867831,30631.9
83.9775,7.22785,96.5246,0.867831,30645.9
83.9976,7.59072,94.0562,0.867831,30660.3
84.0175,7.48704,95.2904,0.353509,30674.4
84.0377,6.97729,91.5878,0.353509,30687.3
84.0575,7.392,93.2334,0.867831,30701
84.0775,7.42656,90.765,0.867831,30714.5
84.1001,7.27968,92.822,0.867831,30729.7
84.1174,7.40928,94.0562,0.867831,30741.8
84.14,7.392,93.6448,0.353509,30757.5
84.1575,8.51519,75.1318,1.38215,30768.6
84.1776,8.75711,73.8976,1.38215,30781.7
84.1976,8.39423,85.4168,1.38215,30796
84.2175,8.71391,78.8344,0.353509,30809.7
84.2376,8.80895,75.9546,0.867831,30823.1
84.2576,8.69663,78.8344,0.353509,30836.8
84.2776,8.93855,70.6064,0.353509,30849.5
84.2976,9.26687,66.081,0.867831,30861.7
84.3176,9.15455,71.4292,1.38215,30874.8
84.3377,8.96447,75.1318,0.867831,30888.3
84.3577,9.18047,68.9608,0.867831,30901
84.3776,9.16319,69.7836,0.867831,30913.7
84.3975,9.06815,73.0748,0.867831,30926.9
84.4174,9.06815,72.6634,0.867831,30940
84.4375,9.05087,82.9484,0.353509,30955.1
84.4575,7.36608,95.2904,0.353509,30969.1
84.4775,7.48704,92.822,0.867831,30983
84.4975,7.62528,92.822,0.353509,30997.2
84.5175,7.61664,90.3536,0.353509,31010.9
84.5375,7.85856,89.9422,0.353509,31025.1
84.5576,7.90176,89.9422,0.867831,31039.3
84.5783,7.97952,89.5308,0.867831,31054.2
84.5976,8.06592,85.0054,0.353509,31067.4
84.6176,8.10048,88.2966,0.353509,31081.7
84.6376,8.05728,87.4738,0.353509,31095.8
84.6575,8.20416,85.4168,0.353509,31109.7
84.6776,8.35104,84.594,0.867831,31123.9
84.6976,8.3424,83.3598,0.867831,31137.9
84.7175,8.48063,80.0686,0.353509,31151.4
84.7376,8.50655,78.8344,0.353509,31164.8
84.7575,8.49791,79.2458,0.353509,31178.3
84.7776,8.48063,80.0686,1.38215,31191.9
84.7977,8.52383,78.0116,0.353509,31205.2
84.8175,8.75711,73.8976,0.353509,31218.1
84.8385,8.83487,69.7836,0.867831,31231
84.8576,8.86943,68.138,1.89648,31242.6
84.8785,8.76575,73.0748,1.38215,31255.9
84.8987,8.86943,71.4292,0.353509,31268.7
84.9176,8.98175,68.5494,0.867831,31280.4
84.9376,9.03359,68.9608,0.867831,31292.8
84.9588,9.99262,41.8084,0.867831,31301.7
84.9779,10.0358,43.0426,0.867831,31310
84.999,7.85856,112.569,0.353509,31328.5
85.0176,10.1741,47.9794,0.867831,31337.7
85.0376,10.0185,55.3846,0.867831,31348.8
85.0576,10.1568,50.4478,0.353509,31359
85.0777,10.3037,43.0426,0.353509,31367.9
85.0976,9.74206,80.8914,0.353509,31383.6
85.1176,10.1913,51.2706,-0.675136,31394.1
85.1388,10.0963,50.0364,0.353509,31404.8
85.1577,10.2432,48.8022,0.867831,31414.2
85.1776,10.2432,47.1566,0.353509,31423.8
85.1976,10.1222,84.594,0.353509,31440.9
85.2186,10.1741,47.568,1.38215,31451.1
85.2376,10.2,46.3338,0.867831,31460.1
85.2581,10.1568,48.8022,0.867831,31470.3
85.2794,10.2432,49.2136,0.867831,31481
85.2976,9.55198,68.138,1.38215,31492.8
85.3177,10.079,50.8592,1.38215,31503.1
85.3386,10.1309,52.9162,0.867831,31514.4
85.3576,10.1568,48.8022,1.38215,31523.8
85.3776,10.2,49.2136,0.867831,31533.8
85.3976,10.0272,53.3276,0.867831,31544.5
85.4175,9.95806,55.796,0.353509,31555.6
85.4376,9.9235,64.4354,0.867831,31568.4
85.4577,8.96447,80.0686,0.353509,31582.8
85.4776,8.90399,80.0686,0.353509,31597
85.4976,8.24736,89.5308,0.867831,31611.8
85.5175,8.47199,87.8852,0.867831,31626.6
85.5376,8.35104,90.3536,0.867831,31641.8
85.5576,8.18688,90.3536,0.867831,31656.5
85.5776,8.41152,85.4168,1.38215,31670.9
85.5976,8.53247,85.4168,0.353509,31685.5
